sections: sections=1, blocks=2, chunks=2
sections: sections=1, blocks=1, chunks=2
sections: sections=1, blocks=2, chunks=2
sections: sections=1, blocks=1, chunks=1
sections: sections=1, blocks=1, chunks=1
tafsir_analysis_dummy: sections=2, blocks=2, chunks=2
tafsir_analysis_dummy: sections=4, blocks=4, chunks=4
sections: sections=1, blocks=1, chunks=2
sections: sections=1, blocks=1, chunks=2
sections: sections=1, blocks=2, chunks=2
sections: sections=1, blocks=1, chunks=1
sections: sections=1, blocks=1, chunks=1
tafsir_analysis_dummy: sections=2, blocks=2, chunks=2
tafsir_analysis_dummy: sections=4, blocks=4, chunks=4
sections: sections=1, blocks=1, chunks=2
sections: sections=1, blocks=1, chunks=2
sections: sections=1, blocks=1, chunks=2
sections: sections=1, blocks=2, chunks=2
sections: sections=1, blocks=1, chunks=1
sections: sections=1, blocks=1, chunks=1
tafsir_analysis_dummy: sections=2, blocks=2, chunks=2
tafsir_analysis_dummy: sections=4, blocks=4, chunks=4
sections: sections=1, blocks=1, chunks=2
sections: sections=1, blocks=1, chunks=2
sections: sections=1, blocks=2, chunks=2
sections: sections=1, blocks=1, chunks=1
sections: sections=1, blocks=1, chunks=1
tafsir_analysis_dummy: sections=2, blocks=2, chunks=2
tafsir_analysis_dummy: sections=4, blocks=4, chunks=4
sections: sections=1, blocks=1, chunks=2
sections: sections=1, blocks=1, chunks=2
sections: sections=1, blocks=2, chunks=2
sections: sections=1, blocks=1, chunks=1
sections: sections=1, blocks=1, chunks=1
tafsir_analysis_dummy: sections=2, blocks=2, chunks=2
tafsir_analysis_dummy: sections=4, blocks=4, chunks=4
sections: sections=1, blocks=1, chunks=2
sections: sections=1, blocks=1, chunks=2
sections: sections=1, blocks=2, chunks=2
sections: sections=1, blocks=1, chunks=1
sections: sections=1, blocks=1, chunks=1
tafsir_analysis_dummy: sections=2, blocks=2, chunks=2
tafsir_analysis_dummy: sections=4, blocks=4, chunks=4
sections: sections=1, blocks=1, chunks=2
tafsir_analysis_katheer: sections=5, blocks=9, chunks=27
tafsir_analysis_katheer: sections=5, blocks=14, chunks=36
tafsir_analysis_katheer: sections=5, blocks=17, chunks=41
tafsir_analysis_katheer: sections=5, blocks=10, chunks=26
tafsir_analysis_katheer: sections=5, blocks=15, chunks=30
sections: sections=1, blocks=1, chunks=2
sections: sections=1, blocks=2, chunks=2
sections: sections=1, blocks=1, chunks=1
sections: sections=1, blocks=1, chunks=1
tafsir_analysis_dummy: sections=2, blocks=2, chunks=2
sections: sections=1, blocks=1, chunks=2
sections: sections=1, blocks=1, chunks=2
sections: sections=1, blocks=2, chunks=2
sections: sections=1, blocks=1, chunks=1
sections: sections=1, blocks=1, chunks=1
tafsir_analysis_dummy: sections=2, blocks=2, chunks=2
tafsir_analysis_dummy: sections=4, blocks=4, chunks=4
sections: sections=1, blocks=1, chunks=2
sections: sections=1, blocks=1, chunks=2
sections: sections=1, blocks=2, chunks=2
sections: sections=1, blocks=1, chunks=1
sections: sections=1, blocks=1, chunks=1
tafsir_analysis_dummy: sections=2, blocks=2, chunks=2
tafsir_analysis_dummy: sections=4, blocks=4, chunks=4
sections: sections=1, blocks=1, chunks=2
tafsir_analysis_katheer: sections=5, blocks=8, chunks=18
tafsir_analysis_katheer: sections=5, blocks=15, chunks=27
tafsir_analysis_katheer: sections=5, blocks=12, chunks=26
tafsir_analysis_katheer: sections=5, blocks=20, chunks=50
sections: sections=1, blocks=1, chunks=2
sections: sections=1, blocks=2, chunks=2
sections: sections=1, blocks=1, chunks=1
sections: sections=1, blocks=1, chunks=1
tafsir_analysis_dummy: sections=2, blocks=2, chunks=2
tafsir_analysis_dummy: sections=4, blocks=4, chunks=4
sections: sections=1, blocks=1, chunks=2
tafsir_analysis_katheer: sections=5, blocks=12, chunks=33
tafsir_analysis_katheer: sections=5, blocks=17, chunks=24
sections: sections=1, blocks=2, chunks=2
sections: sections=1, blocks=1, chunks=1
sections: sections=1, blocks=1, chunks=1
tafsir_analysis_dummy: sections=2, blocks=2, chunks=2
tafsir_analysis_dummy: sections=4, blocks=4, chunks=4
sections: sections=1, blocks=1, chunks=2
sections: sections=1, blocks=1, chunks=2
tafsir_analysis_katheer: sections=5, blocks=21, chunks=64
tafsir_analysis_katheer: sections=5, blocks=23, chunks=50
tafsir_analysis_katheer: sections=5, blocks=29, chunks=77
tafsir_analysis_katheer: sections=5, blocks=24, chunks=69
tafsir_analysis_katheer: sections=5, blocks=42, chunks=60
tafsir_analysis_katheer: sections=5, blocks=36, chunks=67
tafsir_analysis_katheer: sections=5, blocks=14, chunks=34
tafsir_analysis_katheer: sections=5, blocks=21, chunks=52
tafsir_analysis_katheer: sections=5, blocks=28, chunks=70
tafsir_analysis_katheer: sections=5, blocks=29, chunks=69
tafsir_analysis_katheer: sections=5, blocks=35, chunks=76
tafsir_analysis_katheer: sections=5, blocks=36, chunks=81
tafsir_analysis_katheer: sections=5, blocks=24, chunks=45
tafsir_analysis_katheer: sections=5, blocks=11, chunks=43
tafsir_analysis_katheer: sections=5, blocks=19, chunks=46
tafsir_analysis_katheer: sections=5, blocks=24, chunks=43
tafsir_analysis_katheer: sections=5, blocks=46, chunks=85
tafsir_analysis_katheer: sections=5, blocks=21, chunks=44
tafsir_analysis_katheer: sections=5, blocks=12, chunks=31
tafsir_analysis_katheer: sections=5, blocks=13, chunks=32
tafsir_analysis_katheer: sections=5, blocks=21, chunks=56
tafsir_analysis_katheer: sections=5, blocks=34, chunks=80
tafsir_analysis_katheer: sections=5, blocks=6, chunks=16
tafsir_analysis_katheer: sections=5, blocks=6, chunks=11
tafsir_analysis_katheer: sections=5, blocks=6, chunks=28
tafsir_analysis_katheer: sections=5, blocks=18, chunks=36
tafsir_analysis_katheer: sections=5, blocks=18, chunks=32
tafsir_analysis_katheer: sections=5, blocks=6, chunks=16
tafsir_analysis_katheer: sections=5, blocks=6, chunks=14
tafsir_analysis_katheer: sections=5, blocks=11, chunks=23
tafsir_analysis_katheer: sections=5, blocks=23, chunks=35
tafsir_analysis_katheer: sections=5, blocks=9, chunks=24
tafsir_analysis_katheer: sections=5, blocks=5, chunks=11
tafsir_analysis_katheer: sections=5, blocks=5, chunks=8
tafsir_analysis_katheer: sections=5, blocks=6, chunks=14
tafsir_analysis_katheer: sections=5, blocks=9, chunks=16
tafsir_analysis_katheer: sections=5, blocks=13, chunks=31
tafsir_analysis_katheer: sections=5, blocks=7, chunks=17
tafsir_analysis_katheer: sections=5, blocks=13, chunks=49
tafsir_analysis_katheer: sections=5, blocks=20, chunks=46
tafsir_analysis_katheer: sections=5, blocks=22, chunks=35
tafsir_analysis_katheer: sections=5, blocks=22, chunks=48
tafsir_analysis_katheer: sections=5, blocks=18, chunks=45
tafsir_analysis_katheer: sections=5, blocks=12, chunks=43
tafsir_analysis_katheer: sections=5, blocks=14, chunks=22
tafsir_analysis_katheer: sections=5, blocks=7, chunks=14
tafsir_analysis_katheer: sections=5, blocks=19, chunks=45
tafsir_analysis_katheer: sections=5, blocks=17, chunks=37
tafsir_analysis_katheer: sections=5, blocks=13, chunks=32
tafsir_analysis_katheer: sections=5, blocks=13, chunks=29
tafsir_analysis_katheer: sections=5, blocks=14, chunks=30
tafsir_analysis_katheer: sections=5, blocks=6, chunks=15
tafsir_analysis_katheer: sections=5, blocks=7, chunks=22
tafsir_analysis_katheer: sections=5, blocks=15, chunks=43
tafsir_analysis_katheer: sections=5, blocks=11, chunks=29
tafsir_analysis_katheer: sections=5, blocks=33, chunks=69
tafsir_analysis_katheer: sections=5, blocks=14, chunks=28
tafsir_analysis_katheer: sections=5, blocks=11, chunks=35
tafsir_analysis_katheer: sections=5, blocks=11, chunks=33
tafsir_analysis_katheer: sections=5, blocks=29, chunks=88
tafsir_analysis_katheer: sections=5, blocks=14, chunks=32
tafsir_analysis_katheer: sections=5, blocks=14, chunks=37
tafsir_analysis_katheer: sections=5, blocks=14, chunks=26
tafsir_analysis_katheer: sections=5, blocks=14, chunks=33
tafsir_analysis_katheer: sections=5, blocks=7, chunks=21
tafsir_analysis_katheer: sections=5, blocks=15, chunks=29
tafsir_analysis_katheer: sections=5, blocks=24, chunks=48
tafsir_analysis_katheer: sections=5, blocks=30, chunks=110
tafsir_analysis_katheer: sections=5, blocks=16, chunks=36
tafsir_analysis_katheer: sections=5, blocks=41, chunks=103
tafsir_analysis_katheer: sections=5, blocks=15, chunks=47
tafsir_analysis_katheer: sections=5, blocks=30, chunks=76
tafsir_analysis_katheer: sections=5, blocks=23, chunks=44
tafsir_analysis_katheer: sections=5, blocks=22, chunks=52
tafsir_analysis_katheer: sections=5, blocks=16, chunks=53
tafsir_analysis_katheer: sections=5, blocks=19, chunks=44
tafsir_analysis_katheer: sections=5, blocks=14, chunks=27
tafsir_analysis_katheer: sections=5, blocks=22, chunks=45
tafsir_analysis_katheer: sections=5, blocks=22, chunks=53
tafsir_analysis_katheer: sections=5, blocks=16, chunks=43
tafsir_analysis_katheer: sections=5, blocks=16, chunks=36
tafsir_analysis_katheer: sections=5, blocks=9, chunks=26
tafsir_analysis_katheer: sections=5, blocks=32, chunks=81
tafsir_analysis_katheer: sections=5, blocks=22, chunks=63
tafsir_analysis_katheer: sections=5, blocks=8, chunks=19
tafsir_analysis_katheer: sections=5, blocks=14, chunks=41
